time_ms,voltage_mV,m,h,n,injected_current_uA_per_cm2
90.31,-64.97252419359688,0.05310953081735589,0.5951944862914308,0.3181337927601728,0
90.315,-64.97254088850299,0.05310941883112691,0.5951944659433183,0.318133759905176,0
90.32000000000001,-64.97255755663633,0.053109307002785,0.5951944459498948,0.318133726846067,0
90.325,-64.97257419797241,0.05310919533253834,0.5951944263104013,0.318133693583409,0
90.33,-64.97259081248689,0.05310908382059393,0.5951944070240791,0.3181336601177651,0
90.33500000000001,-64.9726074001556,0.05310897246715759,0.5951943880901693,0.3181336264496978,0
90.34,-64.97262396095455,0.05310886127243399,0.5951943695079128,0.3181335925797698,0
90.345,-64.97264049485995,0.05310875023662661,0.5951943512765507,0.3181335585085435,0
90.35000000000001,-64.97265700184813,0.05310863935993778,0.595194333395324,0.318133524236581,0
90.355,-64.97267348189565,0.05310852864256865,0.5951943158634734,0.3181334897644446,0
90.36,-64.97268993497924,0.05310841808471922,0.59519429868024,0.3181334550926958,0
90.36499999999999,-64.97270636107578,0.05310830768658833,0.5951942818448644,0.3181334202218964,0
90.37,-64.97272276016231,0.05310819744837366,0.5951942653565877,0.318133385152608,0
90.375,-64.97273913221611,0.05310808737027172,0.5951942492146506,0.3181333498853917,0
90.38,-64.97275547721456,0.05310797745247785,0.5951942334182938,0.3181333144208086,0
90.38500000000001,-64.97277179513527,0.05310786769518626,0.5951942179667581,0.3181332787594196,0
90.39,-64.97278808595598,0.05310775809859,0.5951942028592843,0.3181332429017854,0
90.395,-64.97280434965465,0.05310764866288097,0.595194188095113,0.3181332068484663,0
90.40000000000001,-64.97282058620938,0.05310753938824989,0.5951941736734853,0.3181331706000228,0
90.405,-64.97283679559844,0.05310743027488635,0.5951941595936415,0.3181331341570148,0
90.41,-64.97285297780029,0.05310732132297881,0.5951941458548226,0.3181330975200021,0
90.41500000000001,-64.97286913279356,0.05310721253271455,0.5951941324562693,0.3181330606895444,0
90.42,-64.97288526055704,0.0531071039042797,0.5951941193972223,0.3181330236662013,0
90.425,-64.9729013610697,0.05310699543785927,0.5951941066769225,0.3181329864505317,0
90.43000000000001,-64.9729174343107,0.05310688713363714,0.5951940942946107,0.3181329490430947,0
90.435,-64.97293348025933,0.05310677899179601,0.5951940822495274,0.3181329114444491,0
90.44,-64.97294949889509,0.05310667101251744,0.5951940705409138,0.3181328736551534,0
90.44500000000001,-64.97296549019764,0.05310656319598189,0.5951940591680106,0.3181328356757659,0
90.45,-64.97298145414678,0.05310645554236864,0.5951940481300586,0.3181327975068448,0
90.455,-64.97299739072253,0.05310634805185584,0.5951940374262989,0.3181327591489477,0
90.46000000000001,-64.97301329990505,0.05310624072462054,0.5951940270559725,0.3181327206026325,0
90.465,-64.97302918167469,0.05310613356083863,0.5951940170183201,0.3181326818684564,0
90.47,-64.97304503601194,0.05310602656068487,0.595194007312583,0.3181326429469767,0
90.47500000000001,-64.97306086289747,0.05310591972433289,0.5951939979380023,0.3181326038387502,0
90.48,-64.97307666231214,0.05310581305195518,0.595193988893819,0.3181325645443336,0
90.485,-64.97309243423697,0.05310570654372312,0.5951939801792744,0.3181325250642834,0
90.48999999999999,-64.97310817865313,0.05310560019980698,0.5951939717936098,0.3181324853991556,0
90.495,-64.97312389554197,0.05310549402037589,0.5951939637360664,0.3181324455495064,0
90.5,-64.97313958488503,0.05310538800559786,0.5951939560058855,0.3181324055158913,0
90.505,-64.97315524666396,0.05310528215563969,0.5951939486023089,0.3181323652988658,0
90.51000000000001,-64.97317088086066,0.05310517647066718,0.5951939415245779,0.3181323248989851,0
90.515,-64.97318648745713,0.05310507095084501,0.5951939347719342,0.3181322843168041,0
90.52,-64.97320206643555,0.05310496559633668,0.5951939283436194,0.3181322435528774,0
90.52500000000001,-64.9732176177783,0.0531048604073046,0.5951939222388752,0.3181322026077597,0
90.53,-64.97323314146789,0.05310475538391009,0.5951939164569435,0.3181321614820047,0
90.535,-64.973248637487,0.05310465052631331,0.5951939109970664,0.3181321201761667,0
90.54000000000001,-64.9732641058185,0.05310454583467334,0.5951939058584858,0.3181320786907991,0
90.545,-64.97327954644543,0.05310444130914813,0.5951939010404438,0.3181320370264553,0
90.55,-64.97329495935094,0.05310433694989455,0.5951938965421826,0.3181319951836883,0
90.55500000000001,-64.9733103445184,0.05310423275706837,0.5951938923629446,0.3181319531630512,0
90.56,-64.97332570193133,0.05310412873082421,0.5951938885019723,0.3181319109650961,0
90.565,-64.97334103157343,0.05310402487131562,0.5951938849585081,0.3181318685903756,0
90.57000000000001,-64.97335633342851,0.05310392117869502,0.5951938817317948,0.3181318260394416,0
90.575,-64.97337160748062,0.05310381765311377,0.595193878821075,0.3181317833128456,0
90.58,-64.9733868537139,0.05310371429472211,0.5951938762255916,0.3181317404111393,0
90.58500000000001,-64.97340207211272,0.05310361110366918,0.5951938739445879,0.3181316973348738,0
90.59,-64.97341726266157,0.05310350808010302,0.5951938719773067,0.3181316540845997,0
90.595,-64.97343242534511,0.05310340522417059,0.5951938703229913,0.3181316106608678,0
90.60000000000001,-64.97344756014819,0.05310330253601776,0.5951938689808853,0.3181315670642282,0
90.605,-64.97346266705578,0.05310320001578928,0.5951938679502322,0.3181315232952311,0
90.61,-64.97347774605306,0.05310309766362885,0.5951938672302756,0.3181314793544259,0
90.61499999999999,-64.97349279712535,0.05310299547967905,0.5951938668202591,0.3181314352423622,0
90.62,-64.97350782025809,0.0531028934640814,0.5951938667194271,0.318131390959589,0
90.625,-64.97352281543697,0.05310279161697633,0.5951938669270234,0.318131346506655,0
90.63,-64.97353778264775,0.05310268993850311,0.5951938674422923,0.3181313018841088,0
90.63500000000001,-64.97355272187642,0.05310258842880004,0.5951938682644783,0.3181312570924986,0
90.64,-64.9735676331091,0.0531024870880043,0.5951938693928259,0.3181312121323721,0
90.645,-64.97358251633207,0.05310238591625199,0.5951938708265799,0.318131167004277,0
90.65000000000001,-64.9735973715318,0.0531022849136781,0.5951938725649851,0.3181311217087606,0
90.655,-64.97361219869487,0.05310218408041661,0.5951938746072867,0.3181310762463696,0
90.66,-64.97362699780805,0.05310208341660039,0.5951938769527299,0.3181310306176509,0
90.66500000000001,-64.97364176885827,0.05310198292236121,0.5951938796005599,0.3181309848231506,0
90.67,-64.97365651183263,0.0531018825978298,0.5951938825500226,0.3181309388634147,0
90.675,-64.97367122671837,0.05310178244313581,0.5951938858003636,0.3181308927389889,0
90.68000000000001,-64.97368591350286,0.05310168245840786,0.5951938893508288,0.3181308464504187,0
90.685,-64.9737005721737,0.05310158264377346,0.5951938932006645,0.3181307999982489,0
90.69,-64.97371520271861,0.05310148299935905,0.595193897349117,0.3181307533830243,0
90.69500000000001,-64.97372980512544,0.05310138352529002,0.5951939017954326,0.3181307066052892,0
90.7,-64.97374437938225,0.05310128422169071,0.5951939065388583,0.3181306596655878,0
90.705,-64.97375892547724,0.05310118508868444,0.5951939115786409,0.3181306125644636,0
90.71000000000001,-64.97377344339874,0.05310108612639337,0.5951939169140276,0.31813056530246,0
90.715,-64.97378793313528,0.05310098733493868,0.5951939225442655,0.3181305178801201,0
90.72,-64.97380239467552,0.05310088871444045,0.5951939284686023,0.3181304702979866,0
90.72500000000001,-64.97381682800825,0.05310079026501774,0.5951939346862857,0.3181304225566019,0
90.73,-64.97383123312251,0.05310069198678856,0.5951939411965638,0.3181303746565078,0
90.735,-64.97384561000737,0.05310059387986984,0.5951939479986845,0.3181303265982462,0
90.73999999999999,-64.97385995865217,0.05310049594437748,0.5951939550918965,0.3181302783823583,0
90.745,-64.97387427904633,0.05310039818042632,0.5951939624754482,0.3181302300093851,0
90.75,-64.97388857117944,0.05310030058813017,0.5951939701485885,0.3181301814798673,0
90.755,-64.9739028350413,0.05310020316760181,0.5951939781105666,0.3181301327943451,0
90.76000000000001,-64.97391707062177,0.05310010591895294,0.5951939863606317,0.3181300839533585,0
90.765,-64.97393127791095,0.05310000884229423,0.5951939948980334,0.3181300349574469,0
90.77,-64.97394545689905,0.05309991193773535,0.5951940037220214,0.3181299858071497,0
90.77500000000001,-64.97395960757642,0.05309981520538487,0.5951940128318457,0.3181299365030057,0
90.78,-64.97397372993362,0.05309971864535033,0.5951940222267568,0.3181298870455534,0
90.785,-64.97398782396129,0.05309962225773827,0.595194031906005,0.3181298374353309,0
90.79000000000001,-64.97400188965031,0.0530995260426542,0.5951940418688411,0.3181297876728759,0
90.795,-64.97401592699163,0.05309943000020257,0.5951940521145163,0.318129737758726,0
90.8,-64.97402993597639,0.05309933413048681,0.5951940626422817,0.3181296876934182,0
90.80500000000001,-64.9740439165959,0.05309923843360938,0.5951940734513889,0.318129637477489,0
90.81,-64.9740578688416,0.05309914290967162,0.5951940845410897,0.3181295871114748,0
90.815,-64.97407179270506,0.05309904755877387,0.5951940959106362,0.3181295365959116,0
90.82000000000001,-64.97408568817805,0.05309895238101549,0.5951941075592807,0.3181294859313348,0
90.825,-64.97409955525247,0.05309885737649479,0.595194119486276,0.3181294351182797,0
90.83,-64.97411339392033,0.053098762545309,0.5951941316908747,0.3181293841572811,0
90.83500000000001,-64.97412720417387,0.05309866788755443,0.5951941441723302,0.3181293330488733,0
90.84,-64.97414098600541,0.05309857340332635,0.5951941569298957,0.3181292817935905,0
90.845,-64.97415473940747,0.053098479092719,0.5951941699628253,0.3181292303919661,0
90.85000000000001,-64.97416846437268,0.05309838495582558,0.5951941832703728,0.3181291788445336,0
90.855,-64.97418216089386,0.0530982909927383,0.5951941968517923,0.3181291271518258,0
90.86,-64.97419582896393,0.05309819720354838,0.5951942107063388,0.3181290753143753,0
90.86499999999999,-64.97420946857601,0.053098103588346,0.595194224833267,0.318129023332714,0
90.87,-64.97422307972332,0.05309801014722039,0.5951942392318321,0.3181289712073737,0
90.875,-64.97423666239928,0.05309791688025971,0.5951942539012895,0.3181289189388858,0
90.88,-64.97425021659741,0.05309782378755108,0.5951942688408953,0.3181288665277811,0
90.88500000000001,-64.97426374231141,0.0530977308691807,0.5951942840499054,0.3181288139745902,0
90.89,-64.97427723953511,0.05309763812523379,0.5951942995275762,0.3181287612798431,0
90.895,-64.97429070826252,0.0530975455557945,0.5951943152731644,0.3181287084440697,0
90.90000000000001,-64.97430414848775,0.053097453160946,0.5951943312859271,0.3181286554677992,0
90.905,-64.97431756020508,0.05309736094077049,0.5951943475651217,0.3181286023515607,0
90.91,-64.97433094340893,0.05309726889534915,0.5951943641100059,0.3181285490958824,0
90.91500000000001,-64.97434429809388,0.05309717702476217,0.5951943809198377,0.3181284957012926,0
90.92,-64.97435762425465,0.05309708532908874,0.5951943979938753,0.318128442168319,0
90.925,-64.97437092188609,0.05309699380840709,0.5951944153313775,0.3181283884974889,0
90.93000000000001,-64.97438419098323,0.05309690246279451,0.5951944329316032,0.3181283346893291,0
90.935,-64.97439743154121,0.05309681129232718,0.5951944507938118,0.3181282807443661,0
90.94,-64.97441064355533,0.05309672029708037,0.595194468917263,0.3181282266631258,0
90.94500000000001,-64.97442382702104,0.05309662947712836,0.5951944873012167,0.3181281724461341,0
90.95,-64.97443698193392,0.05309653883254444,0.5951945059449334,0.3181281180939161,0
90.955,-64.97445010828972,0.05309644836340094,0.5951945248476735,0.3181280636069965,0
90.96000000000001,-64.97446320608428,0.05309635806976918,0.5951945440086985,0.3181280089858997,0
90.965,-64.97447627531365,0.05309626795171954,0.5951945634272695,0.3181279542311496,0
90.97,-64.974489315974,0.05309617800932139,0.5951945831026483,0.3181278993432698,0
90.97500000000001,-64.9745023280616,0.05309608824264316,0.5951946030340969,0.3181278443227833,0
90.98,-64.97451531157293,0.05309599865175231,0.595194623220878,0.3181277891702129,0
90.985,-64.97452826650458,0.0530959092367153,0.5951946436622543,0.3181277338860807,0
90.98999999999999,-64.97454119285327,0.05309581999759765,0.595194664357489,0.3181276784709086,0
90.995,-64.97455409061588,0.05309573093446387,0.5951946853058456,0.3181276229252178,0
91,-64.97456695978943,0.05309564204737756,0.5951947065065882,0.3181275672495295,0
91.005,-64.97457980037107,0.05309555333640136,0.5951947279589811,0.3181275114443639,0
91.01000000000001,-64.97459261235812,0.05309546480159692,0.5951947496622889,0.3181274555102411,0
91.015,-64.974605395748,0.05309537644302491,0.5951947716157766,0.3181273994476809,0
91.02,-64.9746181505383,0.05309528826074508,0.5951947938187098,0.3181273432572023,0
